BTyperDB_ID	Internal_ID	NCBI_BioSample	Collection_Year	Collection_Month	Collection_Day	Continent	Country	Region	City	Country_Code	Region_Code	Source_1	Source_2	Source_3	BTyper3_species(ANI)	BTyper3_subspecies(ANI)	BTyper3_Pseudo_Gene_Flow_Unit(ANI)	BTyper3_Closest_Type_Strain(ANI)	BTyper3_anthrax_toxin(genes)	BTyper3_emetic_toxin_cereulide(genes)	BTyper3_diarrheal_toxin_Nhe(genes)	BTyper3_diarrheal_toxin_Hbl(genes)	BTyper3_diarrheal_toxin_CytK(top_hit)	BTyper3_sphingomyelinase_Sph(gene)	BTyper3_capsule_Cap(genes)	BTyper3_capsule_Has(genes)	BTyper3_capsule_Bps(genes)	BTyper3_Bt(genes)	BTyper3_PubMLST_ST[clonal_complex](perfect_matches)	BTyper3_Adjusted_panC_Group(predicted_species)	BTyper3_final_taxon_names	GTDB_Species	Completeness	Contamination	N_Contigs	Total_Length	GC	N50	Largest_Contig	Ns_per_Kbp	Free_Text	Curator_Notes	Changelog
BTDB_2022-0000884.1	GCA_001566705.1	SAMN03797559	1966	Unknown	Unknown	North America	United States	Illinois	Unknown	USA	US-IL	Unknown	Unknown	Unspecified	cereus s.s.(97.5528564453125)	No subspecies	frankland(97.5528564453125)	cereus(98.15785217285156)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	29[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99	0.41	509	5210352	35.4	46627	381029	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000885.1	GCA_001573165.1	SAMN04492775	2012	3	Unknown	Asia	South Korea	Daejeon-gwangyeoksi	Daejeon	KOR	KR-30	Environmental	Environmental	Unspecified	mosaicus(94.97069549560547)	No subspecies	cereus(96.86638641357422)	tropicus(96.93208312988281)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	2021[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A tropicus	99.23	1.03	47	5748443	35.01	618894	1121496	40.2		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000886.1	GCA_001579695.1	SAMN04496851	1985	Unknown	Unknown	Asia	China	Beijing Shi	Beijing	CHN	CN-BJ	Environmental	Environmental	Unspecified	cereus s.s.(96.92364501953125)	No subspecies	frankland(96.92364501953125)	cereus(98.39700317382812)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1025[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.23	0.3	126	5386583	35.04	91419	307306	0.33		None (Curator PM);Beijing is both a municipality/province and city, and here, it is considered to be both (Curator LC)	v1
BTDB_2022-0000887.1	GCA_001583685.1	SAMN03800018	2012	4	18	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	cereus s.s.(96.47303771972656)	No subspecies	berliner(98.57369232177734)	thuringiensis(97.89632415771484)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1087[ST-97 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A thuringiensis	99.23	0.17	87	5725783	34.92	141404	681900	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000888.1	GCA_001583695.1	SAMN03800026	2012	4	29	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(93.05187225341797)	No subspecies	wiedmannii(96.62059020996094)	wiedmannii(100.0)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1081[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A wiedmannii	99.34	0	104	5337981	35.19	189870	583560	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000889.1	GCA_001583705.1	SAMN03800024	2012	4	5	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(95.36676788330078)	cereus(97.50450134277344)	cereus(98.89030456542969)	paranthracis(98.36360931396484)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1084[ST-205 complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. cereus; B. cereus	Bacillus_A paranthracis	99.23	0.67	168	5768294	35.07	90998	495167	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000890.1	GCA_001583745.1	SAMN03800027	2012	8	28	North America	United States	New York	Unknown	USA	US-NY	Environmental	Environmental	Unspecified	cereus s.s.(97.31887817382812)	No subspecies	frankland(97.31887817382812)	cereus(97.99231719970703)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1083[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.17	0.47	108	5769219	35.04	174253	337119	0		could be food too (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000891.1	GCA_001583755.1	SAMN03800016	2006	6	6	North America	United States	New York	Unknown	USA	US-NY	Environmental	Environmental	Unspecified	toyonensis(99.8936996459961)	No subspecies	toyonensis(99.8936996459961)	toyonensis(99.8936996459961)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	111[ST-111 complex](7/7)	Group_V(toyonensis)	B. toyonensis	Bacillus_A toyonensis	99.34	0.49	137	5877026	34.94	137682	695986	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000892.1	GCA_001583765.1	SAMN03800031	2012	8	28	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(94.35057830810547)	No subspecies	cereus(96.02305603027344)	pacificus(98.33875274658203)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1032[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	98.3	0.28	132	5338258	35.3	89925	607678	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000893.1	GCA_001583805.1	SAMN03800028	2012	8	28	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(97.9921646118164)	No subspecies	anthracis(98.01995849609375)	anthracis(97.8879623413086)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1050[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A anthracis	99.07	4.91	182	5790900	35.11	91863	438967	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000894.1	GCA_001583875.1	SAMN03800032	2012	6	29	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	cereus s.s.(99.11129760742188)	No subspecies	frankland(99.11129760742188)	cereus(97.03720092773438)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1089[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	99.18	0.72	198	5860633	34.97	133290	803312	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000895.1	GCA_001583925.1	SAMN03800019	2012	5	23	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(94.63409423828125)	No subspecies	cereus(96.46465301513672)	tropicus(96.58418273925781)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1086[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A tropicus	98.82	2.3	349	5916679	35.15	43460	373623	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000896.1	GCA_001583935.1	SAMN03800021	2012	5	15	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	cereus s.s.(97.97258758544922)	No subspecies	frankland(97.97258758544922)	cereus(96.80880737304688)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	4(Cry8Aa1;Cry8Ka1;Vip1Ad1;Vip2Ad1)	33[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A bombysepticus	99.25	1.56	301	6864976	34.48	63415	490929	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000897.1	GCA_001583955.1	SAMN03800022	2012	7	18	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mycoides(93.69184875488281)	No subspecies	mycoides(97.74189758300781)	weihenstephanensis(97.90544891357422)	0/3()	0/4()	3/3(nheA;nheB;nheC)	2/4(hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1090[No clonal complex](7/7)	Group_VI(mycoides/paramycoides)	B. mycoides	Bacillus_A mycoides	98.68	0.97	159	5648355	35.27	91692	556533	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000898.1	GCA_001583975.1	SAMN03800023	2012	11	13	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(94.6795883178711)	No subspecies	cereus(96.10090637207031)	tropicus(96.16851806640625)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	2(Cry21Aa2/Cry21Aa3;Cry21Ga1)	1085[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus biovar Thuringiensis; B. Thuringiensis	Bacillus_A tropicus	98.75	1.42	185	5920010	35.04	100085	461604	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000899.1	GCA_001584005.1	SAMN03800025	2012	4	5	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(94.3054428100586)	No subspecies	cereus(95.94921112060547)	pacificus(99.56963348388672)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	32[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	98.61	0.53	130	5484232	35.23	133742	460834	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000900.1	GCA_001584025.1	SAMN03800015	2006	6	6	North America	United States	New York	Unknown	USA	US-NY	Environmental	Environmental	Unspecified	toyonensis(99.39451599121094)	No subspecies	toyonensis(99.39451599121094)	toyonensis(99.39451599121094)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	223[ST-111 complex](7/7)	Group_V(toyonensis)	B. toyonensis	Bacillus_A toyonensis	99.34	0	139	5958142	34.84	209803	956772	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000901.1	GCA_001584035.1	SAMN03800020	2012	5	23	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(92.85506439208984)	No subspecies	mobilis(96.97220611572266)	mobilis(97.76042938232422)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1080[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A mobilis	99.34	0.52	158	5641492	35.29	77402	435305	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000902.1	GCA_001584065.1	SAMN03800014	2005	4	15	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mycoides(93.90306854248047)	No subspecies	mycoides(97.87955474853516)	weihenstephanensis(98.00782012939453)	0/3()	0/4()	3/3(nheA;nheB;nheC)	3/4(hblA;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	667[No clonal complex](7/7)	Group_VI(mycoides/paramycoides)	B. mycoides	Bacillus_A mycoides	99.01	0.53	110	5353670	35.4	138544	405383	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000903.1	GCA_001584085.1	SAMN03800017	2012	4	17	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	cereus s.s.(96.15666198730469)	No subspecies	berliner(96.55204772949219)	thuringiensis(96.22746276855469)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	2034[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A thuringiensis_S	99.27	0.9	216	6062607	34.72	110343	854489	0	New York state	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000904.1	GCA_001584095.1	SAMN03800030	2012	8	28	North America	United States	New York	Unknown	USA	US-NY	Environmental	Environmental	Unspecified	mosaicus(94.48904418945312)	No subspecies	cereus(96.0436019897461)	pacificus(98.38888549804688)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1032[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	98.3	1.51	325	5395048	35.34	57068	337459	0.02		could be food too (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000905.1	GCA_001584105.1	SAMN03800029	2012	10	29	North America	United States	New York	Unknown	USA	US-NY	Food	Food	Unspecified	mosaicus(97.6456069946289)	No subspecies	anthracis(97.6588134765625)	anthracis(97.49545288085938)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1082[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A anthracis	99.23	3.86	158	5590151	35.14	119880	466025	0		None (Curator PM);New York is both a state and city; here, it is considered to be a state (Curator LC)	v1
BTDB_2022-0000906.1	GCA_001590835.1	SAMN04515759	Unknown	Unknown	Unknown	Ocean	Pacific Ocean	Yellow Sea	Unknown	Unknown	Unknown	Environmental	Environmental	Unspecified	gaemokensis(100.0)	No subspecies	gaemokensis(100.0)	gaemokensis(100.0)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	1(Cry22Ba1)	768[No clonal complex](7/7)	Group_gaemokensis	B. gaemokensis biovar Thuringiensis; B. Thuringiensis	Bacillus_A gaemokensis	99.43	0.57	70	5616250	35.58	319435	1064751	88.24	Yellow Sea	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000907.1	GCA_001595725.1	SAMN04469537	2002	10	Unknown	Asia	China	Unknown	Unknown	CHN	Unknown	Environmental	Environmental	Unspecified	cereus s.s.(96.6728286743164)	No subspecies	UnknownGeneFlowUnit2(98.90657043457031)	cereus(96.51055908203125)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	4(Cry8Ea1/Cry8Ea3/Cry8Ea5;Cry8Fa1;Vip1Aa3;Vip1Bb1/Vip1Bb3)	1133[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis_K	98.86	0.77	9	6390500	34.84	5243635	5243635	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000908.1	GCA_001598095.1	SAMN04266503	2012	6	6	North America	United States	Unknown	Unknown	USA	Unknown	Environmental	Environmental	Unspecified	cereus s.s.(95.89615631103516)	No subspecies	berliner(96.30514526367188)	thuringiensis(96.09886932373047)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	23(Cry1-like;Cry1Aa24;Cry1Ab-like;Cry1Ab18/Cry1Ab24;Cry1Ab33;Cry1Bb1;Cry1Ca10;Cry1Ca11;Cry1Cb-like;Cry1Cb3;Cry1Da3;Cry1Fb2;Cry1H-like;Cry1Hb1/Cry1Hb2;Cry1I-like;Cry1Id1/Cry1Id2;Cry1Ja2;Cry1Nb1;Cry2Ad1;Vip1Ba1;Vip1Ca1;Vip2Ac1/Vip2Ac2;Vip3Af1/Vip3Af3)	23[ST-23 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis_S	99.01	0.03	7	6490457	35.15	5776895	5776895	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000909.1	GCA_001604665.1	SAMN04038491	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mosaicus(94.37052154541016)	No subspecies	cereus(95.86216735839844)	pacificus(97.953125)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1976[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	99.1	1.09	146	5713256	35.09	103267	326747	11.11		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000910.1	GCA_001618665.1	SAMN04605079	2012	Unknown	Unknown	Asia	China	Tianjin Shi	Tianjin	CHN	CN-TJ	Environmental	Environmental	Unspecified	cereus s.s.(98.64185333251953)	No subspecies	frankland(98.64185333251953)	cereus(96.93206787109375)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	8[ST-8 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	98.92	0.31	7	6111291	35.09	5627121	5627121	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000911.1	GCA_001619285.1	SAMN04046440	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	cereus s.s.(97.3106460571289)	No subspecies	frankland(97.3106460571289)	cereus(98.40470123291016)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1967[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	98.46	0.4	81	5503020	34.92	236994	578873	10.87		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000912.1	GCA_001619335.1	SAMN04046442	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mycoides(93.63079833984375)	No subspecies	mycoides(97.65444946289062)	weihenstephanensis(97.58130645751953)	0/3()	0/4()	3/3(nheA;nheB;nheC)	2/4(hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1975[No clonal complex](7/7)	Group_VI(mycoides/paramycoides)	B. mycoides	Bacillus_A mycoides	99.01	0.27	120	5540234	35.18	111121	558920	12.94		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000913.1	GCA_001619355.1	SAMN04046449	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mosaicus(92.88475799560547)	No subspecies	mobilis(96.79020690917969)	mobilis(98.29049682617188)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	992[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A mobilis	99.34	4.38	142	6432609	35.19	100865	368015	10.17		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000914.1	GCA_001619385.1	SAMN04046536	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mosaicus(95.1894302368164)	cereus(99.71104431152344)	cereus(97.73849487304688)	paranthracis(97.62248992919922)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	26[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. cereus; B. cereus	Bacillus_A paranthracis	99.07	0.19	91	5383626	35.23	154848	425543	11.78		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000915.1	GCA_001619395.1	SAMN04046540	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	cereus s.s.(97.03349304199219)	No subspecies	frankland(97.03349304199219)	cereus(98.783203125)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	999[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.07	0	78	5662632	35.06	180184	719202	10.21		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000916.1	GCA_001619405.1	SAMN04046541	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	cereus s.s.(97.11782836914062)	No subspecies	frankland(97.11782836914062)	cereus(99.82475280761719)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	4[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	98.96	1.1	87	5591458	34.94	201751	446937	10.28		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000917.1	GCA_001619425.1	SAMN04046441	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mosaicus(94.30323791503906)	No subspecies	UnknownGeneFlowUnit15(100.0)	anthracis(94.24087524414062)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1766[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A thuringiensis_N	98.84	0.14	84	5717535	35.01	144471	436200	11.04		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000918.1	GCA_001619445.1	SAMN04046443	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	cereus s.s.(98.0938949584961)	No subspecies	frankland(98.0938949584961)	cereus(96.94044494628906)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	33[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	99.18	0	59	5338004	34.96	252409	682290	8.26		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000919.1	GCA_001619465.1	SAMN04046445	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mosaicus(95.20122528076172)	cereus(99.73326110839844)	cereus(97.7124252319336)	paranthracis(97.64186096191406)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	26[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. cereus; B. cereus	Bacillus_A paranthracis	98.92	0.19	84	5382412	35.23	176562	579636	15.01		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000920.1	GCA_001619505.1	SAMN04046538	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	mycoides(93.59889221191406)	No subspecies	mycoides(99.07571411132812)	mycoides(98.5059814453125)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1974[ST-196 complex](7/7)	Group_VI(mycoides/paramycoides)	B. mycoides	Bacillus_A mycoides	99.34	0.37	115	5732453	35.17	139926	571316	11.11		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000921.1	GCA_001619525.1	SAMN04046539	2013	1	1	Europe	Netherlands	Unknown	Unknown	NLD	Unknown	Food	Food	Unspecified	cereus s.s.(97.5828857421875)	No subspecies	frankland(97.5828857421875)	cereus(98.06253051757812)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	29[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.23	0	61	5213247	35.05	248539	721185	17.84		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000922.1	GCA_001635915.1	SAMN03457169	1979	Unknown	Unknown	Asia	China	Unknown	Unknown	CHN	Unknown	Environmental	Environmental	Unspecified	cereus s.s.(96.22750091552734)	No subspecies	berliner(98.49663543701172)	thuringiensis(98.44278717041016)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	752[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A thuringiensis	99.34	0	2	6112892	34.95	5521782	5521782	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000923.1	GCA_001635955.1	SAMN03457174	1984	Unknown	Unknown	Asia	China	Unknown	Unknown	CHN	Unknown	Environmental	Environmental	Unspecified	cereus s.s.(96.23345184326172)	No subspecies	berliner(98.52433776855469)	thuringiensis(98.43882751464844)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	752[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A thuringiensis	99.34	0	2	6097988	34.94	5506876	5506876	0		None (Curator PM);None (Curator LC)	v1
